label,lng,lat
"(121.59,31.279)",121.59,31.279
"(121.52,31.269000000000002)",121.52,31.269000000000002
"(121.319,31.129)",121.319,31.129
"(121.38600000000001,31.315)",121.38600000000001,31.315
"(121.507,31.316)",121.507,31.316
"(121.45299999999999,31.335)",121.45299999999999,31.335
"(121.52600000000001,31.331)",121.52600000000001,31.331
"(121.445,31.154)",121.445,31.154
"(121.368,31.19)",121.368,31.19
"(121.54700000000001,31.288)",121.54700000000001,31.288
"(121.53200000000001,31.316)",121.53200000000001,31.316
"(121.507,31.3)",121.507,31.3
"(121.523,31.279)",121.523,31.279
"(121.60600000000001,31.11)",121.60600000000001,31.11
"(121.441,31.214000000000002)",121.441,31.214000000000002
"(121.48299999999999,31.237)",121.48299999999999,31.237
"(121.44,31.195)",121.44,31.195
"(121.366,31.250999999999998)",121.366,31.250999999999998
"(121.486,31.346999999999998)",121.486,31.346999999999998
"(121.512,31.206)",121.512,31.206
"(121.484,31.214000000000002)",121.484,31.214000000000002
"(121.382,31.245)",121.382,31.245
"(121.609,31.279)",121.609,31.279
"(121.48,31.269000000000002)",121.48,31.269000000000002
"(121.46,31.230999999999998)",121.46,31.230999999999998
"(121.48100000000001,31.335)",121.48100000000001,31.335
"(121.429,31.349)",121.429,31.349
"(121.495,31.269000000000002)",121.495,31.269000000000002
"(121.38,31.323)",121.38,31.323
"(121.431,31.276999999999997)",121.431,31.276999999999997
"(121.354,31.226)",121.354,31.226
"(121.428,31.158)",121.428,31.158
"(121.46799999999999,31.206)",121.46799999999999,31.206
"(121.529,31.195)",121.529,31.195
"(121.366,31.22)",121.366,31.22
"(121.48299999999999,31.201999999999998)",121.48299999999999,31.201999999999998
"(121.54299999999999,31.215)",121.54299999999999,31.215
"(121.458,31.279)",121.458,31.279
"(121.49,31.276999999999997)",121.49,31.276999999999997
"(121.463,31.22)",121.463,31.22
"(121.44,31.241999999999997)",121.44,31.241999999999997
"(121.42,31.2)",121.42,31.2
"(121.44,31.229)",121.44,31.229
"(121.367,31.237)",121.367,31.237
"(121.5,31.27)",121.5,31.27
"(121.36399999999999,31.239)",121.36399999999999,31.239
"(121.48100000000001,31.303)",121.48100000000001,31.303
"(121.449,31.224)",121.449,31.224
"(121.36,31.209)",121.36,31.209
"(121.322,31.281999999999996)",121.322,31.281999999999996
"(121.51,31.293000000000003)",121.51,31.293000000000003
"(121.311,31.239)",121.311,31.239
"(121.381,31.243000000000002)",121.381,31.243000000000002
"(121.51,31.316999999999997)",121.51,31.316999999999997
"(121.5,31.28)",121.5,31.28
"(121.465,31.198)",121.465,31.198
"(121.37700000000001,31.256)",121.37700000000001,31.256
"(121.441,31.296999999999997)",121.441,31.296999999999997
"(121.45700000000001,31.247)",121.45700000000001,31.247
"(121.48,31.311)",121.48,31.311
"(121.412,31.2)",121.412,31.2
"(121.367,31.237)",121.367,31.237
"(121.43799999999999,31.183000000000003)",121.43799999999999,31.183000000000003
"(121.49,31.276999999999997)",121.49,31.276999999999997
"(121.402,31.263)",121.402,31.263
"(121.48200000000001,31.301)",121.48200000000001,31.301
"(121.411,31.289)",121.411,31.289
"(121.48899999999999,31.255)",121.48899999999999,31.255
"(121.54899999999999,31.276999999999997)",121.54899999999999,31.276999999999997
"(121.352,31.171999999999997)",121.352,31.171999999999997
"(121.515,31.291)",121.515,31.291
"(121.515,31.302)",121.515,31.302
"(121.302,31.27)",121.302,31.27
"(121.361,31.349)",121.361,31.349
"(121.538,31.271)",121.538,31.271
"(121.485,31.305999999999997)",121.485,31.305999999999997
"(121.509,31.289)",121.509,31.289
"(121.516,31.147)",121.516,31.147
"(121.37,31.112)",121.37,31.112
"(121.495,31.213)",121.495,31.213
"(121.47399999999999,31.221999999999998)",121.47399999999999,31.221999999999998
"(121.416,31.263)",121.416,31.263
"(121.37700000000001,31.218000000000004)",121.37700000000001,31.218000000000004
"(121.506,31.329)",121.506,31.329
"(121.48899999999999,31.264)",121.48899999999999,31.264
"(121.32,31.29)",121.32,31.29
"(121.436,31.193)",121.436,31.193
"(121.39299999999999,31.195)",121.39299999999999,31.195
"(121.429,31.198)",121.429,31.198
"(121.506,31.320999999999998)",121.506,31.320999999999998
"(121.444,31.214000000000002)",121.444,31.214000000000002
"(121.431,31.253)",121.431,31.253
"(121.525,31.285999999999998)",121.525,31.285999999999998
"(121.44,31.287)",121.44,31.287
"(121.477,31.256)",121.477,31.256
"(121.5,31.335)",121.5,31.335
"(121.435,31.163)",121.435,31.163
"(121.39,31.269000000000002)",121.39,31.269000000000002
"(121.402,31.08)",121.402,31.08
"(121.455,31.153000000000002)",121.455,31.153000000000002
"(121.51799999999999,31.287)",121.51799999999999,31.287
"(121.45100000000001,31.274)",121.45100000000001,31.274
"(121.552,31.224)",121.552,31.224
"(121.42200000000001,31.204)",121.42200000000001,31.204
"(121.43,31.275)",121.43,31.275
"(121.413,31.195999999999998)",121.413,31.195999999999998
"(121.43,31.266)",121.43,31.266
"(121.479,31.233)",121.479,31.233
"(121.449,31.23)",121.449,31.23
"(121.367,31.139)",121.367,31.139
"(121.396,31.156)",121.396,31.156
"(121.492,31.271)",121.492,31.271
"(121.387,31.109)",121.387,31.109
"(121.45299999999999,31.238000000000003)",121.45299999999999,31.238000000000003
"(121.45200000000001,31.23)",121.45200000000001,31.23
"(121.485,31.305999999999997)",121.485,31.305999999999997
"(121.416,31.175)",121.416,31.175
"(121.541,31.299)",121.541,31.299
"(121.42200000000001,31.279)",121.42200000000001,31.279
"(121.495,31.26)",121.495,31.26
"(121.523,31.302)",121.523,31.302
"(121.384,31.319000000000003)",121.384,31.319000000000003
"(121.445,31.224)",121.445,31.224
"(121.485,31.201999999999998)",121.485,31.201999999999998
"(121.426,31.224)",121.426,31.224
"(121.434,31.201)",121.434,31.201
"(121.426,31.351)",121.426,31.351
"(121.431,31.331999999999997)",121.431,31.331999999999997
"(121.47,31.305999999999997)",121.47,31.305999999999997
"(121.541,31.283)",121.541,31.283
"(121.47399999999999,31.211)",121.47399999999999,31.211
"(121.49799999999999,31.346999999999998)",121.49799999999999,31.346999999999998
"(121.366,31.237)",121.366,31.237
"(121.39299999999999,31.228)",121.39299999999999,31.228
"(121.375,31.247)",121.375,31.247
"(121.536,31.333000000000002)",121.536,31.333000000000002
"(121.461,31.201999999999998)",121.461,31.201999999999998
"(121.476,31.252)",121.476,31.252
"(121.506,31.293000000000003)",121.506,31.293000000000003
"(121.413,31.299)",121.413,31.299
"(121.51299999999999,31.307)",121.51299999999999,31.307
"(121.491,31.229)",121.491,31.229
"(121.485,31.319000000000003)",121.485,31.319000000000003
"(121.434,31.191)",121.434,31.191
"(121.538,31.32)",121.538,31.32
"(121.331,31.184)",121.331,31.184
"(121.53399999999999,31.261)",121.53399999999999,31.261
"(121.42200000000001,31.264)",121.42200000000001,31.264
"(121.44200000000001,31.224)",121.44200000000001,31.224
"(121.471,31.291999999999998)",121.471,31.291999999999998
"(121.334,31.261999999999997)",121.334,31.261999999999997
"(121.458,31.265)",121.458,31.265
"(121.484,31.239)",121.484,31.239
"(121.52,31.274)",121.52,31.274
"(121.553,31.28)",121.553,31.28
"(121.42200000000001,31.201)",121.42200000000001,31.201
"(121.459,31.333000000000002)",121.459,31.333000000000002
"(121.473,31.273000000000003)",121.473,31.273000000000003
"(121.391,31.243000000000002)",121.391,31.243000000000002
"(121.514,31.298000000000002)",121.514,31.298000000000002
"(121.53200000000001,31.304000000000002)",121.53200000000001,31.304000000000002
"(121.507,31.302)",121.507,31.302
"(121.456,31.271)",121.456,31.271
"(121.38,31.24)",121.38,31.24
"(121.522,31.26)",121.522,31.26
"(121.441,31.193)",121.441,31.193
"(121.538,31.245)",121.538,31.245
"(121.447,31.197)",121.447,31.197
"(121.529,31.296)",121.529,31.296
"(121.544,31.274)",121.544,31.274
"(121.46700000000001,31.303)",121.46700000000001,31.303
"(121.40299999999999,31.13)",121.40299999999999,31.13
"(121.501,31.294)",121.501,31.294
"(121.443,31.261999999999997)",121.443,31.261999999999997
"(121.535,31.285)",121.535,31.285
"(121.587,31.265)",121.587,31.265
"(121.49600000000001,31.21)",121.49600000000001,31.21
"(121.531,31.324)",121.531,31.324
"(121.385,31.21)",121.385,31.21
"(121.48100000000001,31.197)",121.48100000000001,31.197
"(121.536,31.276)",121.536,31.276
"(121.413,31.302)",121.413,31.302
"(121.367,31.238000000000003)",121.367,31.238000000000003
"(121.42299999999999,31.171999999999997)",121.42299999999999,31.171999999999997
"(121.39399999999999,31.087)",121.39399999999999,31.087
"(121.48100000000001,31.338)",121.48100000000001,31.338
"(121.51299999999999,31.303)",121.51299999999999,31.303
"(121.55,31.271)",121.55,31.271
"(121.531,31.275)",121.531,31.275
"(121.411,31.230999999999998)",121.411,31.230999999999998
"(121.50299999999999,31.285)",121.50299999999999,31.285
"(121.389,31.276)",121.389,31.276
"(121.428,31.195)",121.428,31.195
"(121.493,31.268)",121.493,31.268
"(121.53299999999999,31.33)",121.53299999999999,31.33
"(121.476,31.337)",121.476,31.337
"(121.484,31.272)",121.484,31.272
"(121.431,31.265)",121.431,31.265
"(121.47399999999999,31.32)",121.47399999999999,31.32
"(121.45100000000001,31.329)",121.45100000000001,31.329
"(121.44,31.314)",121.44,31.314
"(121.529,31.230999999999998)",121.529,31.230999999999998
"(121.462,31.265)",121.462,31.265
"(121.45200000000001,31.276)",121.45200000000001,31.276
"(121.447,31.224)",121.447,31.224
"(121.529,31.274)",121.529,31.274
"(121.507,31.329)",121.507,31.329
"(121.486,31.32)",121.486,31.32
"(121.375,31.254)",121.375,31.254
"(121.485,31.239)",121.485,31.239
"(121.334,31.268)",121.334,31.268
"(121.54,31.284000000000002)",121.54,31.284000000000002
"(121.396,31.258000000000003)",121.396,31.258000000000003
"(121.449,31.307)",121.449,31.307
"(121.514,31.249000000000002)",121.514,31.249000000000002
"(121.45299999999999,31.34)",121.45299999999999,31.34
"(121.43,31.229)",121.43,31.229
"(121.47,31.224)",121.47,31.224
"(121.539,31.279)",121.539,31.279
"(121.436,31.221)",121.436,31.221
"(121.333,31.246)",121.333,31.246
"(121.44200000000001,31.307)",121.44200000000001,31.307
"(121.49,31.23)",121.49,31.23
"(121.47200000000001,31.206999999999997)",121.47200000000001,31.206999999999997
"(121.411,31.273000000000003)",121.411,31.273000000000003
"(121.416,31.175)",121.416,31.175
"(121.51700000000001,31.185)",121.51700000000001,31.185
"(121.44200000000001,31.252)",121.44200000000001,31.252
"(121.431,31.151)",121.431,31.151
"(121.531,31.319000000000003)",121.531,31.319000000000003
"(121.47,31.294)",121.47,31.294
"(121.324,31.296)",121.324,31.296
"(121.512,31.302)",121.512,31.302
"(121.523,31.18)",121.523,31.18
"(121.43700000000001,31.313000000000002)",121.43700000000001,31.313000000000002
"(121.30799999999999,31.238000000000003)",121.30799999999999,31.238000000000003
"(121.449,31.313000000000002)",121.449,31.313000000000002
"(121.469,31.324)",121.469,31.324
"(121.48200000000001,31.201999999999998)",121.48200000000001,31.201999999999998
"(121.50299999999999,31.25)",121.50299999999999,31.25
"(121.449,31.21)",121.449,31.21
"(121.458,31.155)",121.458,31.155
"(121.509,31.307)",121.509,31.307
"(121.38799999999999,31.276)",121.38799999999999,31.276
"(121.541,31.318)",121.541,31.318
"(121.507,31.29)",121.507,31.29
"(121.415,31.219)",121.415,31.219
"(121.428,31.256)",121.428,31.256
"(121.34899999999999,31.185)",121.34899999999999,31.185
"(121.36399999999999,31.26)",121.36399999999999,31.26
"(121.443,31.28)",121.443,31.28
"(121.46600000000001,31.331999999999997)",121.46600000000001,31.331999999999997
"(121.43799999999999,31.164)",121.43799999999999,31.164
"(121.40799999999999,31.129)",121.40799999999999,31.129
"(121.53399999999999,31.289)",121.53399999999999,31.289
"(121.51299999999999,31.303)",121.51299999999999,31.303
"(121.48200000000001,31.236)",121.48200000000001,31.236
"(121.50399999999999,31.283)",121.50399999999999,31.283
"(121.478,31.271)",121.478,31.271
"(121.512,31.259)",121.512,31.259
"(121.59700000000001,31.256999999999998)",121.59700000000001,31.256999999999998
"(121.465,31.185)",121.465,31.185
"(121.35700000000001,31.184)",121.35700000000001,31.184
"(121.402,31.241)",121.402,31.241
"(121.35700000000001,31.346999999999998)",121.35700000000001,31.346999999999998
"(121.46600000000001,31.238000000000003)",121.46600000000001,31.238000000000003
"(121.385,31.237)",121.385,31.237
"(121.53399999999999,31.291)",121.53399999999999,31.291
"(121.443,31.337)",121.443,31.337
"(121.514,31.307)",121.514,31.307
"(121.521,31.199)",121.521,31.199
"(121.366,31.258000000000003)",121.366,31.258000000000003
"(121.516,31.283)",121.516,31.283
"(121.47399999999999,31.171)",121.47399999999999,31.171
"(121.50399999999999,31.304000000000002)",121.50399999999999,31.304000000000002
"(121.427,31.278000000000002)",121.427,31.278000000000002
"(121.48,31.34)",121.48,31.34
"(121.46700000000001,31.33)",121.46700000000001,31.33
"(121.435,31.153000000000002)",121.435,31.153000000000002
"(121.34899999999999,31.209)",121.34899999999999,31.209
"(121.46600000000001,31.204)",121.46600000000001,31.204
"(121.45700000000001,31.118000000000002)",121.45700000000001,31.118000000000002
"(121.456,31.256)",121.456,31.256
"(121.459,31.333000000000002)",121.459,31.333000000000002
"(121.486,31.302)",121.486,31.302
"(121.54299999999999,31.274)",121.54299999999999,31.274
"(121.428,31.252)",121.428,31.252
"(121.493,31.315)",121.493,31.315
"(121.449,31.252)",121.449,31.252
"(121.324,31.296)",121.324,31.296
"(121.44,31.195999999999998)",121.44,31.195999999999998
"(121.473,31.26)",121.473,31.26
"(121.463,31.168000000000003)",121.463,31.168000000000003
"(121.45200000000001,31.26)",121.45200000000001,31.26
"(121.488,31.314)",121.488,31.314
"(121.431,31.29)",121.431,31.29
"(121.391,31.269000000000002)",121.391,31.269000000000002
"(121.48200000000001,31.203000000000003)",121.48200000000001,31.203000000000003
"(121.54,31.266)",121.54,31.266
"(121.406,31.206999999999997)",121.406,31.206999999999997
"(121.463,31.180999999999997)",121.463,31.180999999999997
"(121.47200000000001,31.318)",121.47200000000001,31.318
"(121.38799999999999,31.131)",121.38799999999999,31.131
"(121.45200000000001,31.183000000000003)",121.45200000000001,31.183000000000003
"(121.541,31.328000000000003)",121.541,31.328000000000003
"(121.38600000000001,31.214000000000002)",121.38600000000001,31.214000000000002
"(121.49799999999999,31.215999999999998)",121.49799999999999,31.215999999999998
"(121.37700000000001,31.318)",121.37700000000001,31.318
"(121.538,31.324)",121.538,31.324
"(121.441,31.256)",121.441,31.256
"(121.405,31.135)",121.405,31.135
"(121.475,31.194000000000003)",121.475,31.194000000000003
"(121.51299999999999,31.303)",121.51299999999999,31.303
"(121.397,31.256)",121.397,31.256
"(121.444,31.320999999999998)",121.444,31.320999999999998
"(121.38600000000001,31.252)",121.38600000000001,31.252
"(121.444,31.217)",121.444,31.217
"(121.39200000000001,31.22)",121.39200000000001,31.22
"(121.538,31.151)",121.538,31.151
"(121.509,31.289)",121.509,31.289
"(121.42299999999999,31.276)",121.42299999999999,31.276
"(121.491,31.263)",121.491,31.263
"(121.53200000000001,31.199)",121.53200000000001,31.199
"(121.529,31.175)",121.529,31.175
"(121.488,31.314)",121.488,31.314
"(121.331,31.265)",121.331,31.265
"(121.428,31.244)",121.428,31.244
"(121.45,31.344)",121.45,31.344
"(121.385,31.134)",121.385,31.134
"(121.344,31.28)",121.344,31.28
"(121.355,31.351999999999997)",121.355,31.351999999999997
"(121.40700000000001,31.316)",121.40700000000001,31.316
"(121.542,31.291999999999998)",121.542,31.291999999999998
"(121.30799999999999,31.206999999999997)",121.30799999999999,31.206999999999997
"(121.436,31.193)",121.436,31.193
"(121.486,31.21)",121.486,31.21
"(121.456,31.184)",121.456,31.184
"(121.626,31.279)",121.626,31.279
"(121.46600000000001,31.2)",121.46600000000001,31.2
"(121.456,31.247)",121.456,31.247
"(121.419,31.203000000000003)",121.419,31.203000000000003
"(121.48299999999999,31.338)",121.48299999999999,31.338
"(121.49,31.285999999999998)",121.49,31.285999999999998
"(121.49,31.313000000000002)",121.49,31.313000000000002
"(121.421,31.195999999999998)",121.421,31.195999999999998
"(121.446,31.338)",121.446,31.338
"(121.384,31.26)",121.384,31.26
"(121.501,31.274)",121.501,31.274
"(121.536,31.305999999999997)",121.536,31.305999999999997
"(121.524,31.261999999999997)",121.524,31.261999999999997
"(121.53200000000001,31.296)",121.53200000000001,31.296
"(121.48299999999999,31.237)",121.48299999999999,31.237
"(121.47399999999999,31.208000000000002)",121.47399999999999,31.208000000000002
"(121.579,31.278000000000002)",121.579,31.278000000000002
"(121.45,31.255)",121.45,31.255
"(121.51899999999999,31.328000000000003)",121.51899999999999,31.328000000000003
"(121.365,31.176)",121.365,31.176
"(121.537,31.235)",121.537,31.235
"(121.41,31.273000000000003)",121.41,31.273000000000003
"(121.54,31.291)",121.54,31.291
"(121.32,31.24)",121.32,31.24
"(121.36200000000001,31.244)",121.36200000000001,31.244
"(121.419,31.291999999999998)",121.419,31.291999999999998
"(121.39200000000001,31.14)",121.39200000000001,31.14
"(121.491,31.288)",121.491,31.288
"(121.463,31.229)",121.463,31.229
"(121.366,31.256)",121.366,31.256
"(121.353,31.244)",121.353,31.244
"(121.536,31.212)",121.536,31.212
"(121.45100000000001,31.208000000000002)",121.45100000000001,31.208000000000002
"(121.476,31.299)",121.476,31.299
"(121.387,31.32)",121.387,31.32
"(121.48100000000001,31.268)",121.48100000000001,31.268
"(121.353,31.22)",121.353,31.22
"(121.531,31.320999999999998)",121.531,31.320999999999998
"(121.45,31.364)",121.45,31.364
"(121.537,31.331)",121.537,31.331
"(121.50299999999999,31.293000000000003)",121.50299999999999,31.293000000000003
"(121.49,31.259)",121.49,31.259
"(121.37299999999999,31.261999999999997)",121.37299999999999,31.261999999999997
"(121.419,31.253)",121.419,31.253
"(121.486,31.272)",121.486,31.272
"(121.412,31.230999999999998)",121.412,31.230999999999998
"(121.47,31.197)",121.47,31.197
"(121.321,31.289)",121.321,31.289
"(121.311,31.201)",121.311,31.201
"(121.41,31.214000000000002)",121.41,31.214000000000002
"(121.322,31.298000000000002)",121.322,31.298000000000002
"(121.44,31.33)",121.44,31.33
"(121.432,31.136)",121.432,31.136
"(121.361,31.234)",121.361,31.234
"(121.62700000000001,31.28)",121.62700000000001,31.28
"(121.522,31.284000000000002)",121.522,31.284000000000002
"(121.473,31.193)",121.473,31.193
"(121.436,31.339000000000002)",121.436,31.339000000000002
"(121.53200000000001,31.311)",121.53200000000001,31.311
"(121.515,31.298000000000002)",121.515,31.298000000000002
"(121.421,31.261999999999997)",121.421,31.261999999999997
"(121.463,31.180999999999997)",121.463,31.180999999999997
"(121.441,31.153000000000002)",121.441,31.153000000000002
"(121.402,31.264)",121.402,31.264
"(121.34299999999999,31.175)",121.34299999999999,31.175
"(121.54,31.293000000000003)",121.54,31.293000000000003
"(121.40700000000001,31.179000000000002)",121.40700000000001,31.179000000000002
"(121.47,31.256999999999998)",121.47,31.256999999999998
"(121.477,31.236)",121.477,31.236
"(121.51799999999999,31.275)",121.51799999999999,31.275
"(121.522,31.324)",121.522,31.324
"(121.479,31.288)",121.479,31.288
"(121.505,31.263)",121.505,31.263
"(121.36399999999999,31.131999999999998)",121.36399999999999,31.131999999999998
"(121.509,31.294)",121.509,31.294
"(121.447,31.174)",121.447,31.174
"(121.425,31.329)",121.425,31.329
"(121.45700000000001,31.296999999999997)",121.45700000000001,31.296999999999997
"(121.426,31.223000000000003)",121.426,31.223000000000003
"(121.431,31.208000000000002)",121.431,31.208000000000002
"(121.39299999999999,31.195)",121.39299999999999,31.195
"(121.495,31.272)",121.495,31.272
"(121.477,31.27)",121.477,31.27
"(121.53200000000001,31.322)",121.53200000000001,31.322
"(121.495,31.215)",121.495,31.215
"(121.509,31.289)",121.509,31.289
"(121.52600000000001,31.319000000000003)",121.52600000000001,31.319000000000003
"(121.53299999999999,31.295)",121.53299999999999,31.295
"(121.42,31.234)",121.42,31.234
"(121.36,31.156999999999996)",121.36,31.156999999999996
"(121.397,31.256999999999998)",121.397,31.256999999999998
"(121.47,31.201)",121.47,31.201
"(121.367,31.259)",121.367,31.259
"(121.47200000000001,31.244)",121.47200000000001,31.244
"(121.425,31.145)",121.425,31.145
"(121.465,31.238000000000003)",121.465,31.238000000000003
"(121.40899999999999,31.108)",121.40899999999999,31.108
"(121.411,31.276999999999997)",121.411,31.276999999999997
"(121.493,31.311999999999998)",121.493,31.311999999999998
"(121.56200000000001,31.28)",121.56200000000001,31.28
"(121.42299999999999,31.171)",121.42299999999999,31.171
"(121.459,31.320999999999998)",121.459,31.320999999999998
"(121.375,31.185)",121.375,31.185
"(121.375,31.233)",121.375,31.233
"(121.45,31.305)",121.45,31.305
"(121.43799999999999,31.31)",121.43799999999999,31.31
"(121.544,31.293000000000003)",121.544,31.293000000000003
"(121.53299999999999,31.318)",121.53299999999999,31.318
"(121.381,31.159000000000002)",121.381,31.159000000000002
"(121.434,31.259)",121.434,31.259
"(121.41,31.27)",121.41,31.27
"(121.63,31.185)",121.63,31.185
"(121.45200000000001,31.199)",121.45200000000001,31.199
"(121.46700000000001,31.201)",121.46700000000001,31.201
"(121.45,31.234)",121.45,31.234
"(121.443,31.186999999999998)",121.443,31.186999999999998
"(121.429,31.233)",121.429,31.233
"(121.385,31.215)",121.385,31.215
"(121.355,31.303)",121.355,31.303
"(121.43799999999999,31.259)",121.43799999999999,31.259
"(121.431,31.252)",121.431,31.252
"(121.439,31.276999999999997)",121.439,31.276999999999997
"(121.445,31.335)",121.445,31.335
"(121.465,31.34)",121.465,31.34
"(121.43700000000001,31.215)",121.43700000000001,31.215
"(121.366,31.254)",121.366,31.254
"(121.40700000000001,31.299)",121.40700000000001,31.299
"(121.538,31.301)",121.538,31.301
"(121.49,31.298000000000002)",121.49,31.298000000000002
"(121.507,31.281999999999996)",121.507,31.281999999999996
"(121.515,31.269000000000002)",121.515,31.269000000000002
"(121.439,31.324)",121.439,31.324
"(121.40299999999999,31.133000000000003)",121.40299999999999,31.133000000000003
"(121.354,31.279)",121.354,31.279
"(121.40100000000001,31.294)",121.40100000000001,31.294
"(121.352,31.316)",121.352,31.316
"(121.484,31.304000000000002)",121.484,31.304000000000002
"(121.354,31.180999999999997)",121.354,31.180999999999997
"(121.48899999999999,31.291)",121.48899999999999,31.291
"(121.521,31.261)",121.521,31.261
"(121.40700000000001,31.121)",121.40700000000001,31.121
"(121.40799999999999,31.204)",121.40799999999999,31.204
"(121.53,31.318)",121.53,31.318
"(121.421,31.144000000000002)",121.421,31.144000000000002
"(121.41,31.271)",121.41,31.271
"(121.556,31.281999999999996)",121.556,31.281999999999996
"(121.44,31.289)",121.44,31.289
"(121.42200000000001,31.281999999999996)",121.42200000000001,31.281999999999996
"(121.383,31.11)",121.383,31.11
"(121.41,31.311)",121.41,31.311
"(121.53200000000001,31.319000000000003)",121.53200000000001,31.319000000000003
"(121.446,31.319000000000003)",121.446,31.319000000000003
"(121.389,31.168000000000003)",121.389,31.168000000000003
"(121.303,31.305999999999997)",121.303,31.305999999999997
"(121.443,31.27)",121.443,31.27
"(121.5,31.15)",121.5,31.15
"(121.465,31.296999999999997)",121.465,31.296999999999997
"(121.45700000000001,31.279)",121.45700000000001,31.279
"(121.435,31.323)",121.435,31.323
"(121.39200000000001,31.141)",121.39200000000001,31.141
"(121.512,31.301)",121.512,31.301
"(121.48,31.273000000000003)",121.48,31.273000000000003
"(121.654,31.27)",121.654,31.27
"(121.402,31.266)",121.402,31.266
"(121.382,31.246)",121.382,31.246
"(121.458,31.168000000000003)",121.458,31.168000000000003
"(121.45299999999999,31.19)",121.45299999999999,31.19
"(121.389,31.25)",121.389,31.25
"(121.40799999999999,31.191)",121.40799999999999,31.191
"(121.416,31.217)",121.416,31.217
"(121.54899999999999,31.276999999999997)",121.54899999999999,31.276999999999997
"(121.461,31.326999999999998)",121.461,31.326999999999998
"(121.419,31.265)",121.419,31.265
"(121.507,31.313000000000002)",121.507,31.313000000000002
"(121.447,31.318)",121.447,31.318
"(121.398,31.239)",121.398,31.239
"(121.416,31.218000000000004)",121.416,31.218000000000004
"(121.54299999999999,31.268)",121.54299999999999,31.268
"(121.416,31.238000000000003)",121.416,31.238000000000003
"(121.557,31.272)",121.557,31.272
"(121.523,31.224)",121.523,31.224
"(121.454,31.29)",121.454,31.29
"(121.49600000000001,31.250999999999998)",121.49600000000001,31.250999999999998
"(121.52600000000001,31.252)",121.52600000000001,31.252
"(121.44200000000001,31.281999999999996)",121.44200000000001,31.281999999999996
"(121.448,31.316)",121.448,31.316
"(121.443,31.215999999999998)",121.443,31.215999999999998
"(121.45100000000001,31.218000000000004)",121.45100000000001,31.218000000000004
"(121.447,31.225)",121.447,31.225
"(121.537,31.264)",121.537,31.264
"(121.417,31.238000000000003)",121.417,31.238000000000003
"(121.365,31.256)",121.365,31.256
"(121.447,31.305)",121.447,31.305
"(121.45299999999999,31.119)",121.45299999999999,31.119
"(121.39200000000001,31.236)",121.39200000000001,31.236
"(121.5,31.275)",121.5,31.275
"(121.34200000000001,31.252)",121.34200000000001,31.252
"(121.45100000000001,31.348000000000003)",121.45100000000001,31.348000000000003
"(121.43,31.236)",121.43,31.236
"(121.413,31.230999999999998)",121.413,31.230999999999998
"(121.448,31.232)",121.448,31.232
"(121.38,31.232)",121.38,31.232
"(121.48899999999999,31.26)",121.48899999999999,31.26
"(121.35799999999999,31.244)",121.35799999999999,31.244
"(121.443,31.206999999999997)",121.443,31.206999999999997
"(121.39200000000001,31.14)",121.39200000000001,31.14
