label,lng,lat
"(121.36200000000001,31.244)",121.36200000000001,31.244
"(121.43700000000001,31.304000000000002)",121.43700000000001,31.304000000000002
"(121.454,31.134)",121.454,31.134
"(121.324,31.235)",121.324,31.235
"(121.49600000000001,31.27)",121.49600000000001,31.27
"(121.344,31.253)",121.344,31.253
"(121.435,31.328000000000003)",121.435,31.328000000000003
"(121.436,31.241999999999997)",121.436,31.241999999999997
"(121.40799999999999,31.221999999999998)",121.40799999999999,31.221999999999998
"(121.454,31.228)",121.454,31.228
"(121.385,31.237)",121.385,31.237
"(121.46700000000001,31.285999999999998)",121.46700000000001,31.285999999999998
"(121.36,31.252)",121.36,31.252
"(121.43,31.208000000000002)",121.43,31.208000000000002
"(121.38600000000001,31.146)",121.38600000000001,31.146
"(121.35,31.171)",121.35,31.171
"(121.40899999999999,31.359)",121.40899999999999,31.359
"(121.536,31.264)",121.536,31.264
"(121.531,31.26)",121.531,31.26
"(121.53200000000001,31.322)",121.53200000000001,31.322
"(121.491,31.291999999999998)",121.491,31.291999999999998
"(121.40299999999999,31.214000000000002)",121.40299999999999,31.214000000000002
"(121.449,31.293000000000003)",121.449,31.293000000000003
"(121.471,31.293000000000003)",121.471,31.293000000000003
"(121.52,31.206999999999997)",121.52,31.206999999999997
"(121.41799999999999,31.208000000000002)",121.41799999999999,31.208000000000002
"(121.34899999999999,31.178)",121.34899999999999,31.178
"(121.537,31.263)",121.537,31.263
"(121.529,31.324)",121.529,31.324
"(121.421,31.243000000000002)",121.421,31.243000000000002
"(121.46799999999999,31.324)",121.46799999999999,31.324
"(121.516,31.298000000000002)",121.516,31.298000000000002
"(121.50200000000001,31.261999999999997)",121.50200000000001,31.261999999999997
"(121.545,31.311999999999998)",121.545,31.311999999999998
"(121.476,31.209)",121.476,31.209
"(121.39,31.269000000000002)",121.39,31.269000000000002
"(121.43799999999999,31.279)",121.43799999999999,31.279
"(121.39,31.269000000000002)",121.39,31.269000000000002
"(121.455,31.259)",121.455,31.259
"(121.43,31.248)",121.43,31.248
"(121.406,31.276)",121.406,31.276
"(121.516,31.336)",121.516,31.336
"(121.435,31.239)",121.435,31.239
"(121.428,31.226)",121.428,31.226
"(121.505,31.307)",121.505,31.307
"(121.484,31.180999999999997)",121.484,31.180999999999997
"(121.439,31.164)",121.439,31.164
"(121.384,31.146)",121.384,31.146
"(121.34700000000001,31.165)",121.34700000000001,31.165
"(121.45299999999999,31.279)",121.45299999999999,31.279
"(121.305,31.211)",121.305,31.211
"(121.4,31.129)",121.4,31.129
"(121.29700000000001,31.205)",121.29700000000001,31.205
"(121.512,31.258000000000003)",121.512,31.258000000000003
"(121.43,31.351)",121.43,31.351
"(121.417,31.23)",121.417,31.23
"(121.43799999999999,31.305)",121.43799999999999,31.305
"(121.413,31.217)",121.413,31.217
"(121.485,31.253)",121.485,31.253
"(121.363,31.131999999999998)",121.363,31.131999999999998
"(121.47,31.296999999999997)",121.47,31.296999999999997
"(121.445,31.256999999999998)",121.445,31.256999999999998
"(121.553,31.279)",121.553,31.279
"(121.432,31.271)",121.432,31.271
"(121.525,31.326999999999998)",121.525,31.326999999999998
"(121.53200000000001,31.225)",121.53200000000001,31.225
"(121.516,31.23)",121.516,31.23
"(121.491,31.31)",121.491,31.31
"(121.5,31.180999999999997)",121.5,31.180999999999997
"(121.525,31.314)",121.525,31.314
"(121.538,31.316999999999997)",121.538,31.316999999999997
"(121.42399999999999,31.261999999999997)",121.42399999999999,31.261999999999997
"(121.413,31.235)",121.413,31.235
"(121.463,31.303)",121.463,31.303
"(121.389,31.320999999999998)",121.389,31.320999999999998
"(121.40799999999999,31.316)",121.40799999999999,31.316
"(121.444,31.206999999999997)",121.444,31.206999999999997
"(121.505,31.26)",121.505,31.26
"(121.476,31.328000000000003)",121.476,31.328000000000003
"(121.479,31.339000000000002)",121.479,31.339000000000002
"(121.435,31.267)",121.435,31.267
"(121.541,31.324)",121.541,31.324
"(121.329,31.256)",121.329,31.256
"(121.54,31.307)",121.54,31.307
"(121.384,31.241999999999997)",121.384,31.241999999999997
"(121.38799999999999,31.299)",121.38799999999999,31.299
"(121.413,31.235)",121.413,31.235
"(121.416,31.293000000000003)",121.416,31.293000000000003
"(121.396,31.17)",121.396,31.17
"(121.476,31.221999999999998)",121.476,31.221999999999998
"(121.426,31.165)",121.426,31.165
"(121.458,31.209)",121.458,31.209
"(121.47,31.21)",121.47,31.21
"(121.368,31.259)",121.368,31.259
"(121.516,31.21)",121.516,31.21
"(121.46600000000001,31.261999999999997)",121.46600000000001,31.261999999999997
"(121.43,31.256)",121.43,31.256
"(121.52,31.296999999999997)",121.52,31.296999999999997
"(121.443,31.269000000000002)",121.443,31.269000000000002
"(121.45299999999999,31.228)",121.45299999999999,31.228
"(121.49600000000001,31.174)",121.49600000000001,31.174
"(121.49,31.305999999999997)",121.49,31.305999999999997
"(121.40700000000001,31.215999999999998)",121.40700000000001,31.215999999999998
"(121.37200000000001,31.36)",121.37200000000001,31.36
"(121.446,31.209)",121.446,31.209
"(121.494,31.221999999999998)",121.494,31.221999999999998
"(121.32,31.29)",121.32,31.29
"(121.475,31.32)",121.475,31.32
"(121.509,31.304000000000002)",121.509,31.304000000000002
"(121.39,31.269000000000002)",121.39,31.269000000000002
"(121.48200000000001,31.243000000000002)",121.48200000000001,31.243000000000002
"(121.464,31.201999999999998)",121.464,31.201999999999998
"(121.459,31.267)",121.459,31.267
"(121.486,31.263)",121.486,31.263
"(121.426,31.218000000000004)",121.426,31.218000000000004
"(121.473,31.243000000000002)",121.473,31.243000000000002
"(121.49,31.307)",121.49,31.307
"(121.465,31.305)",121.465,31.305
"(121.412,31.27)",121.412,31.27
"(121.53200000000001,31.324)",121.53200000000001,31.324
"(121.477,31.289)",121.477,31.289
"(121.396,31.24)",121.396,31.24
"(121.434,31.235)",121.434,31.235
"(121.39399999999999,31.273000000000003)",121.39399999999999,31.273000000000003
"(121.416,31.218000000000004)",121.416,31.218000000000004
"(121.49,31.279)",121.49,31.279
"(121.307,31.296)",121.307,31.296
"(121.48,31.197)",121.48,31.197
"(121.529,31.309)",121.529,31.309
"(121.40700000000001,31.146)",121.40700000000001,31.146
"(121.45299999999999,31.221)",121.45299999999999,31.221
"(121.42200000000001,31.125)",121.42200000000001,31.125
"(121.402,31.221999999999998)",121.402,31.221999999999998
"(121.445,31.191)",121.445,31.191
"(121.40899999999999,31.232)",121.40899999999999,31.232
"(121.42200000000001,31.139)",121.42200000000001,31.139
"(121.512,31.298000000000002)",121.512,31.298000000000002
"(121.455,31.201)",121.455,31.201
"(121.48299999999999,31.226)",121.48299999999999,31.226
"(121.52600000000001,31.276999999999997)",121.52600000000001,31.276999999999997
"(121.485,31.305999999999997)",121.485,31.305999999999997
"(121.55,31.208000000000002)",121.55,31.208000000000002
"(121.54899999999999,31.271)",121.54899999999999,31.271
"(121.338,31.264)",121.338,31.264
"(121.499,31.273000000000003)",121.499,31.273000000000003
"(121.507,31.264)",121.507,31.264
"(121.491,31.285)",121.491,31.285
"(121.52799999999999,31.278000000000002)",121.52799999999999,31.278000000000002
"(121.416,31.174)",121.416,31.174
"(121.399,31.232)",121.399,31.232
"(121.46600000000001,31.197)",121.46600000000001,31.197
"(121.43299999999999,31.131)",121.43299999999999,31.131
"(121.515,31.301)",121.515,31.301
"(121.455,31.329)",121.455,31.329
"(121.51100000000001,31.316999999999997)",121.51100000000001,31.316999999999997
"(121.531,31.28)",121.531,31.28
"(121.32,31.239)",121.32,31.239
"(121.544,31.265)",121.544,31.265
"(121.387,31.226)",121.387,31.226
"(121.413,31.201)",121.413,31.201
"(121.354,31.346)",121.354,31.346
"(121.428,31.145)",121.428,31.145
"(121.51700000000001,31.27)",121.51700000000001,31.27
"(121.47399999999999,31.204)",121.47399999999999,31.204
"(121.475,31.276)",121.475,31.276
"(121.448,31.324)",121.448,31.324
"(121.491,31.29)",121.491,31.29
"(121.415,31.18)",121.415,31.18
"(121.35,31.281)",121.35,31.281
"(121.462,31.326)",121.462,31.326
"(121.45299999999999,31.223000000000003)",121.45299999999999,31.223000000000003
"(121.355,31.226999999999997)",121.355,31.226999999999997
"(121.488,31.233)",121.488,31.233
"(121.465,31.213)",121.465,31.213
"(121.574,31.215)",121.574,31.215
"(121.45700000000001,31.247)",121.45700000000001,31.247
"(121.348,31.265)",121.348,31.265
"(121.43,31.208000000000002)",121.43,31.208000000000002
"(121.421,31.285)",121.421,31.285
"(121.325,31.29)",121.325,31.29
"(121.484,31.304000000000002)",121.484,31.304000000000002
"(121.427,31.180999999999997)",121.427,31.180999999999997
"(121.56200000000001,31.229)",121.56200000000001,31.229
"(121.65700000000001,31.203000000000003)",121.65700000000001,31.203000000000003
"(121.499,31.29)",121.499,31.29
"(121.448,31.307)",121.448,31.307
"(121.431,31.151999999999997)",121.431,31.151999999999997
"(121.42200000000001,31.279)",121.42200000000001,31.279
"(121.435,31.255)",121.435,31.255
"(121.366,31.237)",121.366,31.237
"(121.516,31.275)",121.516,31.275
"(121.445,31.263)",121.445,31.263
"(121.41,31.241999999999997)",121.41,31.241999999999997
"(121.42,31.288)",121.42,31.288
"(121.436,31.182)",121.436,31.182
"(121.477,31.206999999999997)",121.477,31.206999999999997
"(121.53299999999999,31.217)",121.53299999999999,31.217
"(121.43,31.263)",121.43,31.263
"(121.444,31.223000000000003)",121.444,31.223000000000003
"(121.402,31.264)",121.402,31.264
"(121.374,31.315)",121.374,31.315
"(121.529,31.320999999999998)",121.529,31.320999999999998
"(121.307,31.171999999999997)",121.307,31.171999999999997
"(121.429,31.201999999999998)",121.429,31.201999999999998
"(121.414,31.271)",121.414,31.271
"(121.471,31.293000000000003)",121.471,31.293000000000003
"(121.366,31.235)",121.366,31.235
"(121.446,31.186999999999998)",121.446,31.186999999999998
"(121.54,31.307)",121.54,31.307
"(121.521,31.281999999999996)",121.521,31.281999999999996
"(121.471,31.302)",121.471,31.302
"(121.405,31.244)",121.405,31.244
"(121.464,31.209)",121.464,31.209
"(121.495,31.311)",121.495,31.311
"(121.417,31.287)",121.417,31.287
"(121.473,31.221)",121.473,31.221
"(121.43799999999999,31.278000000000002)",121.43799999999999,31.278000000000002
"(121.435,31.226)",121.435,31.226
"(121.51299999999999,31.311)",121.51299999999999,31.311
"(121.44,31.323)",121.44,31.323
"(121.35,31.156)",121.35,31.156
"(121.506,31.276999999999997)",121.506,31.276999999999997
"(121.428,31.25)",121.428,31.25
"(121.495,31.206999999999997)",121.495,31.206999999999997
"(121.36200000000001,31.281999999999996)",121.36200000000001,31.281999999999996
"(121.331,31.265)",121.331,31.265
"(121.495,31.311)",121.495,31.311
"(121.369,31.24)",121.369,31.24
"(121.434,31.178)",121.434,31.178
"(121.53299999999999,31.305)",121.53299999999999,31.305
"(121.51799999999999,31.309)",121.51799999999999,31.309
"(121.538,31.264)",121.538,31.264
"(121.512,31.307)",121.512,31.307
"(121.425,31.145)",121.425,31.145
"(121.55,31.268)",121.55,31.268
"(121.348,31.281)",121.348,31.281
"(121.309,31.230999999999998)",121.309,31.230999999999998
"(121.465,31.271)",121.465,31.271
"(121.429,31.180999999999997)",121.429,31.180999999999997
"(121.51,31.316999999999997)",121.51,31.316999999999997
"(121.412,31.21)",121.412,31.21
"(121.48200000000001,31.245)",121.48200000000001,31.245
"(121.434,31.153000000000002)",121.434,31.153000000000002
"(121.52600000000001,31.279)",121.52600000000001,31.279
"(121.431,31.136)",121.431,31.136
"(121.48899999999999,31.223000000000003)",121.48899999999999,31.223000000000003
"(121.45700000000001,31.241999999999997)",121.45700000000001,31.241999999999997
"(121.33200000000001,31.131)",121.33200000000001,31.131
"(121.521,31.320999999999998)",121.521,31.320999999999998
"(121.4,31.289)",121.4,31.289
"(121.43700000000001,31.263)",121.43700000000001,31.263
"(121.389,31.250999999999998)",121.389,31.250999999999998
"(121.447,31.313000000000002)",121.447,31.313000000000002
"(121.531,31.315)",121.531,31.315
"(121.509,31.272)",121.509,31.272
"(121.49700000000001,31.3)",121.49700000000001,31.3
"(121.49,31.311)",121.49,31.311
"(121.35,31.281)",121.35,31.281
"(121.50200000000001,31.273000000000003)",121.50200000000001,31.273000000000003
"(121.462,31.252)",121.462,31.252
"(121.464,31.267)",121.464,31.267
"(121.471,31.215999999999998)",121.471,31.215999999999998
"(121.40299999999999,31.168000000000003)",121.40299999999999,31.168000000000003
"(121.46600000000001,31.197)",121.46600000000001,31.197
"(121.522,31.320999999999998)",121.522,31.320999999999998
"(121.464,31.27)",121.464,31.27
"(121.538,31.326)",121.538,31.326
"(121.419,31.269000000000002)",121.419,31.269000000000002
"(121.37700000000001,31.351)",121.37700000000001,31.351
"(121.475,31.276999999999997)",121.475,31.276999999999997
"(121.51799999999999,31.275)",121.51799999999999,31.275
"(121.479,31.265)",121.479,31.265
"(121.303,31.315)",121.303,31.315
"(121.36399999999999,31.264)",121.36399999999999,31.264
"(121.32,31.24)",121.32,31.24
"(121.51,31.304000000000002)",121.51,31.304000000000002
"(121.40299999999999,31.307)",121.40299999999999,31.307
"(121.51799999999999,31.308000000000003)",121.51799999999999,31.308000000000003
"(121.51100000000001,31.281)",121.51100000000001,31.281
"(121.464,31.256999999999998)",121.464,31.256999999999998
"(121.491,31.279)",121.491,31.279
"(121.43799999999999,31.34)",121.43799999999999,31.34
"(121.369,31.114)",121.369,31.114
"(121.32,31.305)",121.32,31.305
"(121.488,31.307)",121.488,31.307
"(121.493,31.269000000000002)",121.493,31.269000000000002
"(121.301,31.267)",121.301,31.267
"(121.48299999999999,31.29)",121.48299999999999,31.29
"(121.441,31.261)",121.441,31.261
"(121.45,31.245)",121.45,31.245
"(121.48,31.274)",121.48,31.274
"(121.514,31.305)",121.514,31.305
"(121.47399999999999,31.22)",121.47399999999999,31.22
"(121.51899999999999,31.273000000000003)",121.51899999999999,31.273000000000003
"(121.484,31.193)",121.484,31.193
"(121.414,31.199)",121.414,31.199
"(121.516,31.296999999999997)",121.516,31.296999999999997
"(121.44,31.208000000000002)",121.44,31.208000000000002
"(121.428,31.259)",121.428,31.259
"(121.541,31.307)",121.541,31.307
"(121.521,31.29)",121.521,31.29
"(121.572,31.248)",121.572,31.248
"(121.46,31.406999999999996)",121.46,31.406999999999996
"(121.505,31.335)",121.505,31.335
"(121.5,31.256999999999998)",121.5,31.256999999999998
"(121.419,31.18)",121.419,31.18
"(121.381,31.232)",121.381,31.232
"(121.45,31.145)",121.45,31.145
"(121.432,31.281)",121.432,31.281
"(121.505,31.238000000000003)",121.505,31.238000000000003
"(121.446,31.212)",121.446,31.212
"(121.48899999999999,31.256)",121.48899999999999,31.256
"(121.449,31.293000000000003)",121.449,31.293000000000003
"(121.37799999999999,31.232)",121.37799999999999,31.232
"(121.539,31.261)",121.539,31.261
"(121.42,31.143)",121.42,31.143
"(121.50200000000001,31.3)",121.50200000000001,31.3
"(121.363,31.357)",121.363,31.357
"(121.45,31.372)",121.45,31.372
"(121.55799999999999,31.281)",121.55799999999999,31.281
"(121.53399999999999,31.268)",121.53399999999999,31.268
"(121.52600000000001,31.32)",121.52600000000001,31.32
"(121.45200000000001,31.346999999999998)",121.45200000000001,31.346999999999998
"(121.51700000000001,31.276)",121.51700000000001,31.276
"(121.419,31.195999999999998)",121.419,31.195999999999998
"(121.34899999999999,31.285)",121.34899999999999,31.285
"(121.439,31.238000000000003)",121.439,31.238000000000003
"(121.27600000000001,31.2)",121.27600000000001,31.2
"(121.426,31.163)",121.426,31.163
"(121.495,31.338)",121.495,31.338
"(121.53,31.324)",121.53,31.324
"(121.411,31.164)",121.411,31.164
"(121.522,31.311999999999998)",121.522,31.311999999999998
"(121.435,31.168000000000003)",121.435,31.168000000000003
"(121.48100000000001,31.302)",121.48100000000001,31.302
"(121.376,31.128)",121.376,31.128
"(121.47200000000001,31.193)",121.47200000000001,31.193
"(121.36200000000001,31.281999999999996)",121.36200000000001,31.281999999999996
"(121.53200000000001,31.315)",121.53200000000001,31.315
"(121.529,31.335)",121.529,31.335
"(121.461,31.233)",121.461,31.233
"(121.44,31.233)",121.44,31.233
"(121.344,31.25)",121.344,31.25
"(121.48100000000001,31.22)",121.48100000000001,31.22
"(121.505,31.308000000000003)",121.505,31.308000000000003
"(121.53299999999999,31.268)",121.53299999999999,31.268
"(121.46799999999999,31.263)",121.46799999999999,31.263
"(121.47,31.283)",121.47,31.283
"(121.443,31.179000000000002)",121.443,31.179000000000002
"(121.363,31.143)",121.363,31.143
"(121.385,31.215)",121.385,31.215
"(121.444,31.338)",121.444,31.338
"(121.59,31.28)",121.59,31.28
"(121.42200000000001,31.264)",121.42200000000001,31.264
"(121.46799999999999,31.186999999999998)",121.46799999999999,31.186999999999998
"(121.389,31.291)",121.389,31.291
"(121.44200000000001,31.24)",121.44200000000001,31.24
"(121.427,31.268)",121.427,31.268
"(121.348,31.263)",121.348,31.263
"(121.425,31.165)",121.425,31.165
"(121.35799999999999,31.218000000000004)",121.35799999999999,31.218000000000004
"(121.27799999999999,31.158)",121.27799999999999,31.158
"(121.458,31.168000000000003)",121.458,31.168000000000003
"(121.398,31.249000000000002)",121.398,31.249000000000002
"(121.531,31.323)",121.531,31.323
"(121.46600000000001,31.226999999999997)",121.46600000000001,31.226999999999997
"(121.507,31.271)",121.507,31.271
"(121.48299999999999,31.401)",121.48299999999999,31.401
"(121.462,31.32)",121.462,31.32
"(121.50399999999999,31.34)",121.50399999999999,31.34
"(121.516,31.304000000000002)",121.516,31.304000000000002
"(121.462,31.191)",121.462,31.191
"(121.485,31.209)",121.485,31.209
"(121.471,31.221)",121.471,31.221
"(121.34700000000001,31.131999999999998)",121.34700000000001,31.131999999999998
"(121.531,31.33)",121.531,31.33
"(121.368,31.361)",121.368,31.361
"(121.514,31.256999999999998)",121.514,31.256999999999998
"(121.448,31.158)",121.448,31.158
"(121.449,31.168000000000003)",121.449,31.168000000000003
"(121.523,31.278000000000002)",121.523,31.278000000000002
"(121.46,31.273000000000003)",121.46,31.273000000000003
"(121.50299999999999,31.272)",121.50299999999999,31.272
"(121.43,31.366999999999997)",121.43,31.366999999999997
"(121.38,31.276999999999997)",121.38,31.276999999999997
"(121.46600000000001,31.206999999999997)",121.46600000000001,31.206999999999997
"(121.54700000000001,31.237)",121.54700000000001,31.237
"(121.589,31.28)",121.589,31.28
"(121.475,31.276999999999997)",121.475,31.276999999999997
"(121.537,31.291999999999998)",121.537,31.291999999999998
"(121.384,31.188000000000002)",121.384,31.188000000000002
"(121.334,31.267)",121.334,31.267
"(121.426,31.16)",121.426,31.16
"(121.492,31.184)",121.492,31.184
"(121.516,31.28)",121.516,31.28
"(121.464,31.267)",121.464,31.267
"(121.539,31.311)",121.539,31.311
"(121.54799999999999,31.291)",121.54799999999999,31.291
"(121.484,31.23)",121.484,31.23
"(121.454,31.206999999999997)",121.454,31.206999999999997
"(121.39200000000001,31.266)",121.39200000000001,31.266
"(121.56700000000001,31.241999999999997)",121.56700000000001,31.241999999999997
"(121.45200000000001,31.209)",121.45200000000001,31.209
"(121.368,31.256)",121.368,31.256
"(121.50399999999999,31.293000000000003)",121.50399999999999,31.293000000000003
"(121.53,31.324)",121.53,31.324
"(121.51299999999999,31.27)",121.51299999999999,31.27
"(121.512,31.338)",121.512,31.338
"(121.485,31.199)",121.485,31.199
"(121.447,31.271)",121.447,31.271
"(121.397,31.348000000000003)",121.397,31.348000000000003
"(121.521,31.269000000000002)",121.521,31.269000000000002
"(121.529,31.288)",121.529,31.288
"(121.52799999999999,31.278000000000002)",121.52799999999999,31.278000000000002
"(121.35,31.401999999999997)",121.35,31.401999999999997
"(121.477,31.23)",121.477,31.23
"(121.333,31.291)",121.333,31.291
"(121.456,31.322)",121.456,31.322
"(121.45,31.291999999999998)",121.45,31.291999999999998
"(121.40299999999999,31.299)",121.40299999999999,31.299
"(121.522,31.322)",121.522,31.322
"(121.50399999999999,31.305)",121.50399999999999,31.305
"(121.507,31.329)",121.507,31.329
